surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
Tổng cục Dầu khí Việt Nam,canonical,Tổng cục Dầu khí Việt Nam,Tổng cục Dầu khí Việt Nam,gov:org:tong_cuc_dau_khi_viet_nam,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
Tổng cục DK,variant,Tổng cục Dầu khí Việt Nam,Tổng cục Dầu khí Việt Nam,gov:org:tong_cuc_dau_khi_viet_nam,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
Cục Dầu khí,variant,Tổng cục Dầu khí Việt Nam,Tổng cục Dầu khí Việt Nam,gov:org:tong_cuc_dau_khi_viet_nam,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
tong cuc dau khi,variant,Tổng cục Dầu khí Việt Nam,Tổng cục Dầu khí Việt Nam,gov:org:tong_cuc_dau_khi_viet_nam,organization,REGULATOR,Dầu khí,trung_uong,ENERGY,contains,TRUE
Cục Điều tiết Điện lực,canonical,Cục Điều tiết Điện lực,Cục Điều tiết Điện lực,gov:org:cuc_ieu_tiet_ien_luc,organization,REGULATOR,Điện,trung_uong,ENERGY,contains,TRUE
ERAV,abbrev,Cục Điều tiết Điện lực,Cục Điều tiết Điện lực,gov:org:cuc_ieu_tiet_ien_luc,organization,REGULATOR,Điện,trung_uong,ENERGY,contains,TRUE
cuc dieu tiet dien luc,variant,Cục Điều tiết Điện lực,Cục Điều tiết Điện lực,gov:org:cuc_ieu_tiet_ien_luc,organization,REGULATOR,Điện,trung_uong,ENERGY,contains,TRUE
Tổng cục Thuế,canonical,Tổng cục Thuế,Tổng cục Thuế,gov:org:tong_cuc_thue,organization,REGULATOR,Thuế,trung_uong,ENERGY,contains,TRUE
TCT,abbrev,Tổng cục Thuế,Tổng cục Thuế,gov:org:tong_cuc_thue,organization,REGULATOR,Thuế,trung_uong,ENERGY,contains,TRUE
tong cuc thue,variant,Tổng cục Thuế,Tổng cục Thuế,gov:org:tong_cuc_thue,organization,REGULATOR,Thuế,trung_uong,ENERGY,contains,TRUE
Tổng cục Hải quan,canonical,Tổng cục Hải quan,Tổng cục Hải quan,gov:org:tong_cuc_hai_quan,organization,REGULATOR,Hải quan,trung_uong,ENERGY,contains,TRUE
TCHQ,abbrev,Tổng cục Hải quan,Tổng cục Hải quan,gov:org:tong_cuc_hai_quan,organization,REGULATOR,Hải quan,trung_uong,ENERGY,contains,TRUE
tong cuc hai quan,variant,Tổng cục Hải quan,Tổng cục Hải quan,gov:org:tong_cuc_hai_quan,organization,REGULATOR,Hải quan,trung_uong,ENERGY,contains,TRUE
Tổng cục Thống kê,canonical,Tổng cục Thống kê,Tổng cục Thống kê,gov:org:tong_cuc_thong_ke,organization,REGULATOR,Thống kê,trung_uong,ENERGY,contains,TRUE
GSO,abbrev,Tổng cục Thống kê,Tổng cục Thống kê,gov:org:tong_cuc_thong_ke,organization,REGULATOR,Thống kê,trung_uong,ENERGY,contains,TRUE
tong cuc thong ke,variant,Tổng cục Thống kê,Tổng cục Thống kê,gov:org:tong_cuc_thong_ke,organization,REGULATOR,Thống kê,trung_uong,ENERGY,contains,TRUE
Tổng cục Đường bộ Việt Nam,canonical,Tổng cục Đường bộ Việt Nam,Tổng cục Đường bộ Việt Nam,gov:org:tong_cuc_uong_bo_viet_nam,organization,REGULATOR,GTVT,trung_uong,ENERGY,contains,TRUE
tong cuc duong bo,variant,Tổng cục Đường bộ Việt Nam,Tổng cục Đường bộ Việt Nam,gov:org:tong_cuc_uong_bo_viet_nam,organization,REGULATOR,GTVT,trung_uong,ENERGY,contains,TRUE
Tổng cục Đường thủy,canonical,Tổng cục Đường thủy,Tổng cục Đường thủy,gov:org:tong_cuc_uong_thuy,organization,REGULATOR,GTVT,trung_uong,ENERGY,contains,TRUE
tong cuc duong thuy,variant,Tổng cục Đường thủy,Tổng cục Đường thủy,gov:org:tong_cuc_uong_thuy,organization,REGULATOR,GTVT,trung_uong,ENERGY,contains,TRUE
Tổng cục Hàng hải,canonical,Tổng cục Hàng hải,Tổng cục Hàng hải,gov:org:tong_cuc_hang_hai,organization,REGULATOR,GTVT,trung_uong,ENERGY,contains,TRUE
tong cuc hang hai,variant,Tổng cục Hàng hải,Tổng cục Hàng hải,gov:org:tong_cuc_hang_hai,organization,REGULATOR,GTVT,trung_uong,ENERGY,contains,TRUE
Tổng cục Môi trường,canonical,Tổng cục Môi trường,Tổng cục Môi trường,gov:org:tong_cuc_moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
tong cuc moi truong,variant,Tổng cục Môi trường,Tổng cục Môi trường,gov:org:tong_cuc_moi_truong,organization,REGULATOR,Môi trường,trung_uong,ENERGY,contains,TRUE
Cục Quản lý Đấu thầu,canonical,Cục Quản lý Đấu thầu,Cục Quản lý Đấu thầu,gov:org:cuc_quan_ly_au_thau,organization,REGULATOR,Đấu thầu,trung_uong,ENERGY,contains,TRUE
cuc quan ly dau thau,variant,Cục Quản lý Đấu thầu,Cục Quản lý Đấu thầu,gov:org:cuc_quan_ly_au_thau,organization,REGULATOR,Đấu thầu,trung_uong,ENERGY,contains,TRUE
Cục Quản lý Cạnh tranh,canonical,Cục Quản lý Cạnh tranh,Cục Quản lý Cạnh tranh,gov:org:cuc_quan_ly_canh_tranh,organization,REGULATOR,Cạnh tranh,trung_uong,ENERGY,contains,TRUE
cuc quan ly canh tranh,variant,Cục Quản lý Cạnh tranh,Cục Quản lý Cạnh tranh,gov:org:cuc_quan_ly_canh_tranh,organization,REGULATOR,Cạnh tranh,trung_uong,ENERGY,contains,TRUE
Cục Quản lý giá,canonical,Cục Quản lý giá,Cục Quản lý giá,gov:org:cuc_quan_ly_gia,organization,REGULATOR,Giá,trung_uong,ENERGY,contains,TRUE
cuc quan ly gia,variant,Cục Quản lý giá,Cục Quản lý giá,gov:org:cuc_quan_ly_gia,organization,REGULATOR,Giá,trung_uong,ENERGY,contains,TRUE
Cục Công nghiệp,canonical,Cục Công nghiệp,Cục Công nghiệp,gov:org:cuc_cong_nghiep,organization,REGULATOR,Công nghiệp,trung_uong,ENERGY,contains,TRUE
cuc cong nghiep BCT,variant,Cục Công nghiệp,Cục Công nghiệp,gov:org:cuc_cong_nghiep,organization,REGULATOR,Công nghiệp,trung_uong,ENERGY,contains,TRUE
Cục Điện lực,canonical,Cục Điện lực,Cục Điện lực,gov:org:cuc_ien_luc,organization,REGULATOR,Điện,trung_uong,ENERGY,contains,TRUE
cuc dien luc,variant,Cục Điện lực,Cục Điện lực,gov:org:cuc_ien_luc,organization,REGULATOR,Điện,trung_uong,ENERGY,contains,TRUE
Vụ Khoa học Công nghệ,canonical,Vụ Khoa học Công nghệ,Vụ Khoa học Công nghệ,gov:org:vu_khoa_hoc_cong_nghe,organization,REGULATOR,Vụ trong Bộ,trung_uong,ENERGY,contains,TRUE
vu khoa hoc cong nghe,variant,Vụ Khoa học Công nghệ,Vụ Khoa học Công nghệ,gov:org:vu_khoa_hoc_cong_nghe,organization,REGULATOR,Vụ trong Bộ,trung_uong,ENERGY,contains,TRUE
Vụ Pháp chế,canonical,Vụ Pháp chế,Vụ Pháp chế,gov:org:vu_phap_che,organization,REGULATOR,Vụ trong Bộ,trung_uong,ENERGY,contains,TRUE
vu phap che,variant,Vụ Pháp chế,Vụ Pháp chế,gov:org:vu_phap_che,organization,REGULATOR,Vụ trong Bộ,trung_uong,ENERGY,contains,TRUE
Vụ Kế hoạch Tài chính,canonical,Vụ Kế hoạch Tài chính,Vụ Kế hoạch Tài chính,gov:org:vu_ke_hoach_tai_chinh,organization,REGULATOR,Vụ trong Bộ,trung_uong,ENERGY,contains,TRUE
vu ke hoach tai chinh,variant,Vụ Kế hoạch Tài chính,Vụ Kế hoạch Tài chính,gov:org:vu_ke_hoach_tai_chinh,organization,REGULATOR,Vụ trong Bộ,trung_uong,ENERGY,contains,TRUE
Thanh tra Bộ,canonical,Thanh tra Bộ,Thanh tra Bộ,gov:org:thanh_tra_bo,organization,REGULATOR,Thanh tra,trung_uong,ENERGY,contains,TRUE
thanh tra bo,variant,Thanh tra Bộ,Thanh tra Bộ,gov:org:thanh_tra_bo,organization,REGULATOR,Thanh tra,trung_uong,ENERGY,contains,TRUE
Ủy ban Quản lý vốn Nhà nước,official,UBQLV,Ủy ban Quản lý vốn Nhà nước tại doanh nghiệp,oilgas:ent:uy_ban_quan_ly_von_nha_nuoc,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
Uy ban Quan ly von Nha nuoc,variant,UBQLV,Ủy ban Quản lý vốn Nhà nước tại doanh nghiệp,oilgas:ent:uy_ban_quan_ly_von_nha_nuoc,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
uy ban quan ly von,variant,UBQLV,Ủy ban Quản lý vốn Nhà nước tại doanh nghiệp,oilgas:ent:uy_ban_quan_ly_von_nha_nuoc,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
Ngan hang Nha nuoc,variant,NHNN,Ngân hàng Nhà nước Việt Nam,oilgas:ent:ngan_hang_nha_nuoc_viet_nam,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
Ủy ban Chứng khoán Nhà nước,official,UBCKNN,UBCKNN,gov:org:ubcknn,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
UBCKNN,abbrev,UBCKNN,UBCKNN,gov:org:ubcknn,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
uy ban chung khoan nha nuoc,variant,UBCKNN,UBCKNN,gov:org:ubcknn,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
Kho bạc Nhà nước,official,KBNN,KBNN,gov:org:kbnn,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
KBNN,abbrev,KBNN,KBNN,gov:org:kbnn,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
kho bac nha nuoc,variant,KBNN,KBNN,gov:org:kbnn,organization,REGULATOR,Tài chính NN,trung_uong,ENERGY,contains,TRUE
cơ quan trung ương,canonical,cơ quan trung ương,cơ quan trung ương,gov:org:co_quan_trung_uong,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
co quan trung uong,variant,cơ quan trung ương,cơ quan trung ương,gov:org:co_quan_trung_uong,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
CQ TW,abbrev,cơ quan trung ương,cơ quan trung ương,gov:org:co_quan_trung_uong,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
ban ngành trung ương,canonical,ban ngành trung ương,ban ngành trung ương,gov:org:ban_nganh_trung_uong,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
ban nganh TW,variant,ban ngành trung ương,ban ngành trung ương,gov:org:ban_nganh_trung_uong,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
ban nganh trung uong,variant,ban ngành trung ương,ban ngành trung ương,gov:org:ban_nganh_trung_uong,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
bộ máy nhà nước,canonical,bộ máy nhà nước,bộ máy nhà nước,gov:org:bo_may_nha_nuoc,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
bo may nha nuoc,variant,bộ máy nhà nước,bộ máy nhà nước,gov:org:bo_may_nha_nuoc,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
bộ máy hành chính,variant,bộ máy nhà nước,bộ máy nhà nước,gov:org:bo_may_nha_nuoc,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
chính quyền trung ương,canonical,chính quyền trung ương,chính quyền trung ương,gov:org:chinh_quyen_trung_uong,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
chinh quyen trung uong,variant,chính quyền trung ương,chính quyền trung ương,gov:org:chinh_quyen_trung_uong,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý nhà nước,canonical,cơ quan quản lý nhà nước,cơ quan quản lý nhà nước,gov:org:co_quan_quan_ly_nha_nuoc,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
co quan quan ly nha nuoc,variant,cơ quan quản lý nhà nước,cơ quan quản lý nhà nước,gov:org:co_quan_quan_ly_nha_nuoc,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
cơ quan hành chính,canonical,cơ quan hành chính,cơ quan hành chính,gov:org:co_quan_hanh_chinh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
co quan hanh chinh,variant,cơ quan hành chính,cơ quan hành chính,gov:org:co_quan_hanh_chinh,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
Ủy ban nhân dân tỉnh,official,UBND cấp tỉnh,UBND cấp tỉnh,gov:org:ubnd_cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
UBND tỉnh,variant,UBND cấp tỉnh,UBND cấp tỉnh,gov:org:ubnd_cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
UBND tinh,variant,UBND cấp tỉnh,UBND cấp tỉnh,gov:org:ubnd_cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
uy ban nhan dan tinh,variant,UBND cấp tỉnh,UBND cấp tỉnh,gov:org:ubnd_cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Ủy ban nhân dân thành phố,official,UBND cấp thành phố,UBND cấp thành phố,gov:org:ubnd_cap_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
UBND thành phố,variant,UBND cấp thành phố,UBND cấp thành phố,gov:org:ubnd_cap_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
UBND TP,variant,UBND cấp thành phố,UBND cấp thành phố,gov:org:ubnd_cap_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
UBND thanh pho,variant,UBND cấp thành phố,UBND cấp thành phố,gov:org:ubnd_cap_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Ủy ban nhân dân,canonical,nhân dân,Ủy ban nhân dân,gov:org:uy_ban_nhan_dan,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
UBND,abbrev,nhân dân,Ủy ban nhân dân,gov:org:uy_ban_nhan_dan,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
uy ban nhan dan,variant,nhân dân,Ủy ban nhân dân,gov:org:uy_ban_nhan_dan,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Hội đồng nhân dân tỉnh,official,HĐND cấp tỉnh,HĐND cấp tỉnh,gov:org:h_nd_cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
HĐND tỉnh,variant,HĐND cấp tỉnh,HĐND cấp tỉnh,gov:org:h_nd_cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
HDND tinh,variant,HĐND cấp tỉnh,HĐND cấp tỉnh,gov:org:h_nd_cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
hoi dong nhan dan tinh,variant,HĐND cấp tỉnh,HĐND cấp tỉnh,gov:org:h_nd_cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Hội đồng nhân dân thành phố,official,HĐND cấp thành phố,HĐND cấp thành phố,gov:org:h_nd_cap_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
HĐND thành phố,variant,HĐND cấp thành phố,HĐND cấp thành phố,gov:org:h_nd_cap_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
HDND thanh pho,variant,HĐND cấp thành phố,HĐND cấp thành phố,gov:org:h_nd_cap_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Hội đồng nhân dân,canonical,Hội đồng nhân dân,Hội đồng nhân dân,gov:org:hoi_ong_nhan_dan,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
HĐND,abbrev,Hội đồng nhân dân,Hội đồng nhân dân,gov:org:hoi_ong_nhan_dan,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
HDND,abbrev,Hội đồng nhân dân,Hội đồng nhân dân,gov:org:hoi_ong_nhan_dan,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
hoi dong nhan dan,variant,Hội đồng nhân dân,Hội đồng nhân dân,gov:org:hoi_ong_nhan_dan,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Chủ tịch UBND tỉnh,canonical,Chủ tịch UBND tỉnh,Chủ tịch UBND tỉnh,gov:org:chu_tich_ubnd_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Chu tich UBND tinh,variant,Chủ tịch UBND tỉnh,Chủ tịch UBND tỉnh,gov:org:chu_tich_ubnd_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
chu tich tinh,variant,Chủ tịch UBND tỉnh,Chủ tịch UBND tỉnh,gov:org:chu_tich_ubnd_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Chủ tịch UBND thành phố,canonical,Chủ tịch UBND thành phố,Chủ tịch UBND thành phố,gov:org:chu_tich_ubnd_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Chu tich UBND thanh pho,variant,Chủ tịch UBND thành phố,Chủ tịch UBND thành phố,gov:org:chu_tich_ubnd_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
chu tich thanh pho,variant,Chủ tịch UBND thành phố,Chủ tịch UBND thành phố,gov:org:chu_tich_ubnd_thanh_pho,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
chính quyền địa phương,canonical,chính quyền địa phương,chính quyền địa phương,gov:org:chinh_quyen_ia_phuong,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
chinh quyen dia phuong,variant,chính quyền địa phương,chính quyền địa phương,gov:org:chinh_quyen_ia_phuong,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
cấp tỉnh,canonical,cấp tỉnh,cấp tỉnh,gov:org:cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
cap tinh,variant,cấp tỉnh,cấp tỉnh,gov:org:cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
tỉnh thành,variant,cấp tỉnh,cấp tỉnh,gov:org:cap_tinh,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
địa phương,canonical,địa phương,địa phương,gov:org:ia_phuong,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
dia phuong,variant,địa phương,địa phương,gov:org:ia_phuong,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
địa phương các cấp,variant,địa phương,địa phương,gov:org:ia_phuong,organization,REGULATOR,Địa phương,tinh,ENERGY,contains,TRUE
Sở Công Thương,canonical,Công Thương,Sở Công Thương,gov:org:so_cong_thuong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so công thương,variant,Công Thương,Sở Công Thương,gov:org:so_cong_thuong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Tài chính,canonical,Tài chính,Sở Tài chính,gov:org:so_tai_chinh,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so tài chính,variant,Tài chính,Sở Tài chính,gov:org:so_tai_chinh,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Kế hoạch và Đầu tư,canonical,Kế hoạch và Đầu tư,Sở Kế hoạch và Đầu tư,gov:org:so_ke_hoach_va_au_tu,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so kế hoạch và đầu tư,variant,Kế hoạch và Đầu tư,Sở Kế hoạch và Đầu tư,gov:org:so_ke_hoach_va_au_tu,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Nông nghiệp và Môi trường,canonical,Nông nghiệp và Môi trường,Sở Nông nghiệp và Môi trường,gov:org:so_nong_nghiep_va_moi_truong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so nông nghiệp và môi trường,variant,Nông nghiệp và Môi trường,Sở Nông nghiệp và Môi trường,gov:org:so_nong_nghiep_va_moi_truong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Xây dựng,canonical,Xây dựng,Sở Xây dựng,gov:org:so_xay_dung,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so xây dựng,variant,Xây dựng,Sở Xây dựng,gov:org:so_xay_dung,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Giao thông vận tải,canonical,Giao thông vận tải,Sở Giao thông vận tải,gov:org:so_giao_thong_van_tai,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so giao thông vận tải,variant,Giao thông vận tải,Sở Giao thông vận tải,gov:org:so_giao_thong_van_tai,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Nội vụ,canonical,Nội vụ,Sở Nội vụ,gov:org:so_noi_vu,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so nội vụ,variant,Nội vụ,Sở Nội vụ,gov:org:so_noi_vu,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Y tế,canonical,Y tế,Sở Y tế,gov:org:so_y_te,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so y tế,variant,Y tế,Sở Y tế,gov:org:so_y_te,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Giáo dục và Đào tạo,canonical,Giáo dục và Đào tạo,Sở Giáo dục và Đào tạo,gov:org:so_giao_duc_va_ao_tao,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so giáo dục và đào tạo,variant,Giáo dục và Đào tạo,Sở Giáo dục và Đào tạo,gov:org:so_giao_duc_va_ao_tao,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Văn hóa Thể thao và Du lịch,canonical,Văn hóa Thể thao và Du lịch,Sở Văn hóa Thể thao và Du lịch,gov:org:so_van_hoa_the_thao_va_du_lich,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so văn hóa thể thao và du lịch,variant,Văn hóa Thể thao và Du lịch,Sở Văn hóa Thể thao và Du lịch,gov:org:so_van_hoa_the_thao_va_du_lich,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Lao động Thương binh và Xã hội,canonical,Lao động Thương binh và Xã hội,Sở Lao động Thương binh và Xã hội,gov:org:so_lao_ong_thuong_binh_va_xa_hoi,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so lao động thương binh và xã hội,variant,Lao động Thương binh và Xã hội,Sở Lao động Thương binh và Xã hội,gov:org:so_lao_ong_thuong_binh_va_xa_hoi,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Tư pháp,canonical,Tư pháp,Sở Tư pháp,gov:org:so_tu_phap,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so tư pháp,variant,Tư pháp,Sở Tư pháp,gov:org:so_tu_phap,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Tài nguyên và Môi trường,canonical,Tài nguyên và Môi trường,Sở Tài nguyên và Môi trường,gov:org:so_tai_nguyen_va_moi_truong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so tài nguyên và môi trường,variant,Tài nguyên và Môi trường,Sở Tài nguyên và Môi trường,gov:org:so_tai_nguyen_va_moi_truong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Khoa học và Công nghệ,canonical,Khoa học và Công nghệ,Sở Khoa học và Công nghệ,gov:org:so_khoa_hoc_va_cong_nghe,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so khoa học và công nghệ,variant,Khoa học và Công nghệ,Sở Khoa học và Công nghệ,gov:org:so_khoa_hoc_va_cong_nghe,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Thông tin và Truyền thông,canonical,Thông tin và Truyền thông,Sở Thông tin và Truyền thông,gov:org:so_thong_tin_va_truyen_thong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so thông tin và truyền thông,variant,Thông tin và Truyền thông,Sở Thông tin và Truyền thông,gov:org:so_thong_tin_va_truyen_thong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Tài nguyên Môi trường,canonical,Tài nguyên Môi trường,Sở Tài nguyên Môi trường,gov:org:so_tai_nguyen_moi_truong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so tài nguyên môi trường,variant,Tài nguyên Môi trường,Sở Tài nguyên Môi trường,gov:org:so_tai_nguyen_moi_truong,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Kế hoạch Đầu tư,canonical,Kế hoạch Đầu tư,Sở Kế hoạch Đầu tư,gov:org:so_ke_hoach_au_tu,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so kế hoạch đầu tư,variant,Kế hoạch Đầu tư,Sở Kế hoạch Đầu tư,gov:org:so_ke_hoach_au_tu,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
Sở Công Thương tỉnh,canonical,Công Thương tỉnh,Sở Công Thương tỉnh,gov:org:so_cong_thuong_tinh,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
so công thương tỉnh,variant,Công Thương tỉnh,Sở Công Thương tỉnh,gov:org:so_cong_thuong_tinh,organization,REGULATOR,Sở,tinh,ENERGY,contains,TRUE
sở ngành,canonical,sở ngành,sở ngành,gov:org:so_nganh,organization,REGULATOR,Generic,tinh,ENERGY,contains,TRUE
so nganh,variant,sở ngành,sở ngành,gov:org:so_nganh,organization,REGULATOR,Generic,tinh,ENERGY,contains,TRUE
các sở,variant,sở ngành,sở ngành,gov:org:so_nganh,organization,REGULATOR,Generic,tinh,ENERGY,contains,TRUE
Ban Quản lý khu công nghiệp,canonical,Quản lý khu công nghiệp,Ban Quản lý khu công nghiệp,gov:org:ban_quan_ly_khu_cong_nghiep,organization,REGULATOR,KKT,tinh,ENERGY,contains,TRUE
Ban QL KCN,variant,Quản lý khu công nghiệp,Ban Quản lý khu công nghiệp,gov:org:ban_quan_ly_khu_cong_nghiep,organization,REGULATOR,KKT,tinh,ENERGY,contains,TRUE
ban quan ly khu cong nghiep,variant,Quản lý khu công nghiệp,Ban Quản lý khu công nghiệp,gov:org:ban_quan_ly_khu_cong_nghiep,organization,REGULATOR,KKT,tinh,ENERGY,contains,TRUE
Ban Quản lý khu kinh tế,canonical,Quản lý khu kinh tế,Ban Quản lý khu kinh tế,gov:org:ban_quan_ly_khu_kinh_te,organization,REGULATOR,KKT,tinh,ENERGY,contains,TRUE
Ban QL KKT,variant,Quản lý khu kinh tế,Ban Quản lý khu kinh tế,gov:org:ban_quan_ly_khu_kinh_te,organization,REGULATOR,KKT,tinh,ENERGY,contains,TRUE
ban quan ly khu kinh te,variant,Quản lý khu kinh tế,Ban Quản lý khu kinh tế,gov:org:ban_quan_ly_khu_kinh_te,organization,REGULATOR,KKT,tinh,ENERGY,contains,TRUE
Chi cục,canonical,Chi cục,Chi cục,gov:org:chi_cuc,organization,REGULATOR,Chi cục,tinh,ENERGY,contains,TRUE
chi cuc,variant,Chi cục,Chi cục,gov:org:chi_cuc,organization,REGULATOR,Chi cục,tinh,ENERGY,contains,TRUE
Chi cục Thuế,variant,Chi cục,Chi cục,gov:org:chi_cuc,organization,REGULATOR,Chi cục,tinh,ENERGY,contains,TRUE
