surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
ngành khí LNG,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
liquefied natural gas,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nhập khẩu LNG,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
kho LNG,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
FSRU,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
regasification,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
ngành LNG và khí hóa lỏng,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
LNG,abbrev,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
khi hoa long,slang,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nganh lng,slang,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nhap khau lng,slang,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
kho lng,slang,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
terminal lng,slang,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nganh khi lng,slang,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
ngànhLNG,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
khihoalong,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
ngànhkhíLNG,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
terminallng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
LNGterminal,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
lng terminal,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nganhkhilng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
LNGindustry,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
lng industry,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nganhlng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
NgànhLNGvàkhíhóalỏng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nganh lng va khi hoa long,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
cơsởLNG,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
co so lng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
liquefiednaturalgas,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
kholng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
fsru,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
ngànhLNGvàkhíhóalỏng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nhậpkhẩuLNG,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
khíhóalỏng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
nhapkhaulng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
lng,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
khoLNG,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
NgànhLNG,typo,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),canonical,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
Dịch vụ dầu khí,official,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
oilfield services,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
OSS,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
oilfield service,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
drilling services,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
well services,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
EPC dầu khí,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
khoan dịch vụ,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
offshore services,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
O&G services,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
oilfield services sector,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
dịch vụ giếng khoan,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
subsea services,variant,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
OFS,abbrev,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
OFS sector,abbrev,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
dich vu gieng khoan,slang,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
dich vu khoan,slang,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
dich vu dau khi,slang,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
offshore service,slang,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
epc dau khi,slang,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
OFSsector,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
ofs sector,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
epcdaukhi,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
wellservices,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
Ngànhdịchvụkỹthuậtdầukhí(OilfieldServices),typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
nganh dich vu ky thuat dau khi (oilfield services),typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
Dịchvụdầukhí,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
subseaservices,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
dichvukhoan,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
oss,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
EPCdầukhí,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
offshoreservices,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
drillingservices,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
oilfieldservicessector,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
oilfieldservice,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
dịchvụgiếngkhoan,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
offshoreservice,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
khoandịchvụ,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
khoan dich vu,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
O&Gservices,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
o&g services,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
dichvudaukhi,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
ofs,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
dichvugiengkhoan,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
oilfieldservices,typo,Dịch vụ dầu khí,Ngành dịch vụ kỹ thuật dầu khí (Oilfield Services),oilgas:ind:dich_vu_dau_khi,industry_sector,PARTNER,Dầu khí,sector,ENERGY,contains,TRUE
Ngành phân bón và hóa chất nông nghiệp,canonical,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Phân bón,official,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
fertilizer industry,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngành phân bón,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
fertilizer sector,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngành đạm,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
sản xuất urê,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ammonia industry,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phân bón dầu khí,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
NPK industry,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
đạm Cà Mau,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
đạm Phú Mỹ,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
urea production,variant,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
NPK,abbrev,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Urea,abbrev,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh dam,slang,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
san xuat ure,slang,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phan bon dau khi,slang,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
dam ca mau,slang,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
dam phu my,slang,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh phan bon,slang,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
urea,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
sảnxuấturê,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
đạmPhúMỹ,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
đam phu my,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
đạmCàMau,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
đam ca mau,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
fertilizerindustry,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganhphanbon,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngànhphânbón,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngànhđạm,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh đam,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phânbóndầukhí,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
damcamau,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
sanxuature,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngànhphânbónvàhóachấtnôngnghiệp,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh phan bon va hoa chat nong nghiep,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phanbondaukhi,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganhdam,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
fertilizersector,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
damphumy,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ammoniaindustry,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Phânbón,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phan bon,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ureaproduction,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
npk,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
NPKindustry,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
npk industry,typo,Phân bón,Ngành phân bón và hóa chất nông nghiệp,oilgas:ind:phan_bon,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngành kinh doanh xăng dầu bán lẻ,canonical,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngành xăng dầu,official,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petroleum retail,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
kinh doanh xăng dầu,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petroleum marketing,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
bán lẻ xăng dầu,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
phân phối xăng dầu,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
cửa hàng xăng dầu,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petrol station,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
fuel retail,variant,Ngành xăng dầu,Ngành kinh doanh xăng dầu bán lẻ,oilgas:ind:xang_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
